구분,P/N,협력사,엑셀중량,기하중량/비교,외경,두께,길이,배수/비고
②시트간스펙충돌,MJU41625904,미래/중앙,,,,,,미래:Φ6.35 T0.65 L159.0 | 중앙:Φ6.35 T0.65 L152.0
②시트간스펙충돌,MJU61884401,미래/중앙,,,,,,미래:Φ6.35 T0.65 L177.0 | 중앙:Φ6.35 T0.65 L171.0
②시트간스펙충돌,MJU61884402,미래/중앙,,,,,,미래:Φ6.35 T0.65 L216.0 | 중앙:Φ6.35 T0.65 L210.0
②시트간스펙충돌,MJU66958504,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L482.0 | 미래:Φ12.7 T0.75 L482.0 | 이젠터:Φ12.7 T0.75 L482.0 | 이젠터:Φ12.7 T0.75 L478.0
②시트간스펙충돌,MJU66958507,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L243.0 | 미래:Φ12.7 T0.75 L243.0 | 이젠터:Φ12.7 T0.75 L245.0 | 이젠터:Φ12.7 T0.75 L243.0
②시트간스펙충돌,MJU41495901,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L72.0 | 이젠터:Φ15.88 T0.95 L74.0
②시트간스펙충돌,MJU41496102,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L74.0 | 이젠터:Φ15.88 T0.95 L76.0
②시트간스펙충돌,MJU66958506,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L291.0 | 이젠터:Φ12.7 T0.75 L293.0 | 이젠터:Φ12.7 T0.75 L293.0
②시트간스펙충돌,MJU61722101,미래/케이비,,,,,,미래:Φ4.76 T0.65 L100.0 | 케이비:Φ4.76 T0.65 L102.0
②시트간스펙충돌,MJU61380501,미래/케이비,,,,,,미래:Φ4.76 T0.65 L953.0 | 케이비:Φ4.76 T0.65 L955.0
②시트간스펙충돌,MJU61380201,미래/케이비,,,,,,미래:Φ4.76 T0.65 L743.0 | 케이비:Φ4.76 T0.65 L744.0
②시트간스펙충돌,MJU61382801,미래/케이비,,,,,,미래:Φ4.76 T0.65 L1103.0 | 케이비:Φ4.76 T0.65 L1115.0
②시트간스펙충돌,MJU61382901,미래/케이비,,,,,,미래:Φ4.76 T0.65 L1363.0 | 케이비:Φ4.76 T0.65 L1365.0
②시트간스펙충돌,MJU63125203,미래/케이비,,,,,,미래:Φ12.7 T0.75 L134.0 | 케이비:Φ12.7 T0.75 L135.0
②시트간스펙충돌,MJU47978305,미래/썬텍,,,,,,미래:Φ6.35 T0.65 L154.0 | 썬텍:Φ6.35 T0.65 L155.0 | 썬텍:Φ6.35 T0.55 L155.0
②시트간스펙충돌,5210A22950A,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L171.0 | 이젠터:Φ6.35 T0.7 L173.0
②시트간스펙충돌,MJU66954303,미래/케이비,,,,,,미래:Φ7.94 T0.65 L119.0 | 케이비:Φ7.94 T0.65 L99.0
②시트간스펙충돌,MJU66954610,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L167.0 | 이젠터:Φ6.35 T0.65 L169.0
②시트간스펙충돌,MJU66929501,미래/이젠터,,,,,,미래:Φ12.7 T0.6 L290.0 | 이젠터:Φ12.7 T0.6 L289.0 | 이젠터:Φ12.7 T0.6 L289.0
②시트간스펙충돌,MJU66929502,미래/이젠터,,,,,,미래:Φ6.35 T0.55 L100.0 | 이젠터:Φ6.35 T0.55 L101.0
②시트간스펙충돌,MJU66929503,미래/이젠터,,,,,,미래:Φ6.35 T0.55 L117.0 | 이젠터:Φ6.35 T0.55 L119.0
②시트간스펙충돌,MJU64959137,미래,,,,,,미래:Φ9.52 T0.55 L170.0 | 미래:Φ9.52 T0.55 L171.0
②시트간스펙충돌,MJU64959134,미래,,,,,,미래:Φ9.52 T0.55 L170.0 | 미래:Φ9.52 T0.55 L171.0
②시트간스펙충돌,MJU63691214,미래,,,,,,미래:Φ6.35 T0.55 L160.0 | 미래:Φ6.35 T0.55 L162.0
②시트간스펙충돌,MJU64868529,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L1050.0 | 미래:Φ12.7 T0.75 L1050.0 | 이젠터:Φ12.7 T0.75 L1057.0
②시트간스펙충돌,MJU64868527,미래/이젠터/중앙,,,,,,미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L95.0 | 중앙:Φ6.35 T0.65 L93.0 | 이젠터:Φ6.35 T0.65 L99.0 | 이젠터:Φ6.35 T0.65 L99.0 | 이젠터:Φ6.35 T0.65 L99.0 | 이젠터:Φ6.35 T0.65 L99.0
②시트간스펙충돌,MJU63669615,미래/중앙,,,,,,미래:Φ6.35 T0.55 L60.0 | 미래:Φ6.35 T0.55 L60.0 | 중앙:Φ6.35 T0.55 L61.0
②시트간스펙충돌,MJU63669531,미래/중앙,,,,,,미래:Φ6.35 T0.55 L95.0 | 미래:Φ6.35 T0.55 L95.0 | 중앙:Φ6.35 T0.55 L96.0
②시트간스펙충돌,MJU64856613,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L193.0 | 이젠터:Φ9.52 T0.65 L196.0
②시트간스펙충돌,MJU63429401,미래/케이비,,,,,,미래:Φ7.0 T0.65 L115.0 | 케이비:Φ7.0 T0.65 L113.0
②시트간스펙충돌,MJU63429403,미래/케이비,,,,,,미래:Φ7.0 T0.65 L92.0 | 케이비:Φ7.0 T0.65 L93.0
②시트간스펙충돌,MJU64930003,미래/케이비,,,,,,미래:Φ9.52 T0.65 L635.0 | 케이비:Φ9.52 T0.65 L632.0
②시트간스펙충돌,MJU66902803,미래/케이비,,,,,,미래:Φ6.35 T0.65 L650.0 | 케이비:Φ6.35 T0.65 L511.0 | 케이비:Φ6.35 T0.65 L650.0
②시트간스펙충돌,MJU62770402,미래/중앙,,,,,,미래:Φ12.7 T0.75 L141.0 | 중앙:Φ12.7 T0.75 L138.0
②시트간스펙충돌,MJU42937801,중앙,,,,,,중앙:Φ9.52 T0.65 L50.0 | 중앙:Φ9.52 T0.65 L53.0 | 중앙:Φ9.52 T0.65 L53.0 | 중앙:Φ9.52 T0.65 L50.0
②시트간스펙충돌,MJU62078701,명진/중앙,,,,,,중앙:Φ4.76 T0.65 L266.0 | 중앙:Φ4.76 T0.65 L266.0 | 명진:Φ4.76 T0.65 L269.0
②시트간스펙충돌,MJU62078802,명진/중앙,,,,,,중앙:Φ4.76 T0.65 L262.0 | 명진:Φ4.76 T0.65 L265.0
②시트간스펙충돌,5210A22520B,MTS/이젠터/중앙/케이비,,,,,,중앙:Φ6.35 T0.9 L67.0 | 중앙:Φ6.35 T0.9 L67.0 | 중앙:Φ6.35 T0.9 L67.0 | 중앙:Φ6.35 T0.9 L67.0 | 중앙:Φ6.35 T0.9 L67.0 | 중앙:Φ6.35 T0.9 L67.0 | 이젠터:Φ6.35 T0.65 L65.0 | 케이비:Φ6.35 T0.9 L70.0 | MTS:Φ6.35 T0.9 L72.0
②시트간스펙충돌,MJU62972201,중앙,,,,,,중앙:Φ6.35 T0.65 L90.0 | 중앙:Φ6.35 T0.65 L95.0
②시트간스펙충돌,MJU62972301,중앙,,,,,,중앙:Φ6.35 T0.65 L85.0 | 중앙:Φ6.35 T0.65 L111.0
②시트간스펙충돌,MJU60436406,중앙/케이비,,,,,,중앙:Φ12.7 T0.75 L113.0 | 케이비:Φ12.7 T0.75 L118.0 | 케이비:Φ12.7 T0.75 L113.0 | 케이비:Φ12.7 T0.75 L115.0
②시트간스펙충돌,MJU63308305,중앙,,,,,,중앙:Φ6.35 T0.65 L185.0 | 중앙:Φ6.35 T0.65 L227.0
②시트간스펙충돌,MJU36542611,중앙,,,,,,중앙:Φ4.76 T0.65 L300.0 | 중앙:Φ4.76 T0.65 L327.0
②시트간스펙충돌,MJU36542612,명진/중앙,,,,,,중앙:Φ4.76 T0.65 L327.0 | 중앙:Φ4.76 T0.65 L300.0 | 명진:Φ4.76 T0.65 L331.0
②시트간스펙충돌,5210A30536F,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L271.0 | 이젠터:Φ6.35 T0.65 L273.0 | 이젠터:Φ6.35 T0.65 L273.0
②시트간스펙충돌,5210A30536G,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L277.0 | 이젠터:Φ6.35 T0.65 L279.0 | 이젠터:Φ6.35 T0.65 L279.0
②시트간스펙충돌,5210A30536H,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L451.0 | 이젠터:Φ6.35 T0.65 L449.0 | 이젠터:Φ6.35 T0.65 L449.0
②시트간스펙충돌,MJU63037903,MTS/중앙,,,,,,중앙:Φ7.94 T0.65 L166.0 | 중앙:Φ7.94 T0.65 L166.0 | 중앙:Φ7.94 T0.65 L166.0 | MTS:Φ7.94 T0.65 L174.0
②시트간스펙충돌,MJU42064507,중앙,,,,,,중앙:Φ6.35 T0.65 L282.0 | 중앙:Φ6.35 T0.65 L283.0
②시트간스펙충돌,MJU42064509,중앙,,,,,,중앙:Φ6.35 T0.65 L197.0 | 중앙:Φ6.35 T0.65 L199.0
②시트간스펙충돌,MJU42132502,중앙,,,,,,중앙:Φ4.76 T0.65 L94.0 | 중앙:Φ4.76 T0.65 L96.0 | 중앙:Φ4.76 T0.65 L96.0
②시트간스펙충돌,MJU42132503,중앙,,,,,,중앙:Φ4.76 T0.65 L89.0 | 중앙:Φ4.76 T0.65 L87.0 | 중앙:Φ4.76 T0.65 L87.0
②시트간스펙충돌,MJU64049101,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L328.0 | 이젠터:Φ6.35 T0.65 L232.0 | 이젠터:Φ6.35 T0.65 L232.0
②시트간스펙충돌,MJU64049201,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L86.0 | 이젠터:Φ6.35 T0.65 L84.0 | 이젠터:Φ6.35 T0.65 L84.0
②시트간스펙충돌,MJU62842322,이젠터/중앙,,,,,,중앙:Φ12.7 T0.75 L122.0 | 중앙:Φ12.7 T0.75 L120.0 | 이젠터:Φ12.7 T0.75 L125.0
②시트간스펙충돌,MJU62842302,이젠터/중앙,,,,,,중앙:Φ12.7 T0.75 L99.0 | 중앙:Φ12.7 T0.75 L99.0 | 이젠터:Φ12.7 T0.75 L102.0
②시트간스펙충돌,5210A23937A,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L160.0 | 중앙:Φ6.35 T0.65 L163.0 | 중앙:Φ6.35 T0.65 L162.0 | 이젠터:Φ6.35 T0.65 L156.0
②시트간스펙충돌,MJU62671602,중앙,,,,,,중앙:Φ9.52 T0.65 L188.0 | 중앙:Φ9.52 T0.65 L190.0
②시트간스펙충돌,MJU62671608,중앙,,,,,,중앙:Φ6.35 T0.65 L83.0 | 중앙:Φ6.35 T0.65 L90.0
②시트간스펙충돌,MJU64671101,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L89.0 | 중앙:Φ9.52 T0.65 L88.0 | 중앙:Φ9.52 T0.65 L88.0 | 중앙:Φ9.52 T0.65 L88.0 | 이젠터:Φ9.52 T0.65 L89.0
②시트간스펙충돌,MJU64671103,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L143.0 | 중앙:Φ9.52 T0.65 L143.0 | 중앙:Φ9.52 T0.65 L143.0 | 중앙:Φ9.52 T0.65 L143.0 | 중앙:Φ9.52 T0.65 L144.0 | 중앙:Φ9.52 T0.65 L144.0 | 중앙:Φ9.52 T0.65 L144.0 | 이젠터:Φ9.52 T0.65 L144.0
②시트간스펙충돌,MJU64671104,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L201.0 | 중앙:Φ9.52 T0.65 L201.0 | 중앙:Φ9.52 T0.65 L201.0 | 이젠터:Φ9.52 T0.65 L204.0
②시트간스펙충돌,MJU64671105,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 중앙:Φ9.52 T0.65 L292.0 | 이젠터:Φ9.52 T0.65 L288.0
②시트간스펙충돌,MJU64671106,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L244.0 | 중앙:Φ9.52 T0.65 L244.0 | 중앙:Φ9.52 T0.65 L244.0 | 이젠터:Φ9.52 T0.65 L249.0
②시트간스펙충돌,MJU64671107,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L342.0 | 중앙:Φ9.52 T0.65 L342.0 | 중앙:Φ9.52 T0.65 L342.0 | 중앙:Φ9.52 T0.65 L342.0 | 이젠터:Φ9.52 T0.65 L336.0
②시트간스펙충돌,MJU64671108,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L200.0 | 중앙:Φ9.52 T0.65 L200.0 | 이젠터:Φ9.52 T0.65 L204.0
②시트간스펙충돌,MJU64671109,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 중앙:Φ9.52 T0.65 L305.0 | 이젠터:Φ9.52 T0.65 L304.0
②시트간스펙충돌,MJU64708001,중앙,,,,,,중앙:Φ12.7 T0.75 L223.0 | 중앙:Φ12.7 T0.75 L219.0 | 중앙:Φ12.7 T0.75 L223.0 | 중앙:Φ12.7 T0.75 L219.0 | 중앙:Φ12.7 T0.75 L223.0 | 중앙:Φ12.7 T0.75 L219.0
②시트간스펙충돌,MJU64707301,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L242.0 | 중앙:Φ9.52 T0.65 L242.0 | 중앙:Φ9.52 T0.65 L242.0 | 이젠터:Φ9.52 T0.65 L248.0
②시트간스펙충돌,MJU62987402,중앙/케이비,,,,,,중앙:Φ6.35 T0.9 L76.0 | 중앙:Φ6.35 T0.9 L76.0 | 케이비:Φ6.35 T0.65 L215.0
②시트간스펙충돌,MJU64875412,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L157.0 | 이젠터:Φ6.35 T0.65 L120.0
②시트간스펙충돌,MJU64875417,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L120.0 | 이젠터:Φ6.35 T0.65 L157.0
②시트간스펙충돌,MJU63318409,중앙,,,,,,중앙:Φ6.35 T0.9 L480.0 | 중앙:Φ6.35 T0.9 L480.0 | 중앙:Φ6.35 T0.9 L470.0 | 중앙:Φ6.35 T0.9 L470.0
②시트간스펙충돌,MJU64870520,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L88.0 | 중앙:Φ5.0 T0.65 L88.0 | 케이비:Φ5.0 T0.65 L90.0
②시트간스펙충돌,MJU41489501,중앙,,,,,,중앙:Φ6.35 T0.9 L332.0 | 중앙:Φ6.35 T0.9 L330.0
②시트간스펙충돌,MJU65207201,중앙/케이비,,,,,,중앙:Φ6.35 T0.9 L305.0 | 케이비:Φ6.35 T0.9 L322.0
②시트간스펙충돌,MJU65207202,중앙/케이비,,,,,,중앙:Φ6.35 T0.9 L355.0 | 케이비:Φ6.35 T0.9 L366.0
②시트간스펙충돌,MJU65207301,중앙/케이비,,,,,,중앙:Φ9.52 T1.45 L154.0 | 케이비:Φ9.52 T1.45 L157.0
②시트간스펙충돌,MJU65626702,중앙,,,,,,중앙:Φ9.52 T0.65 L140.0 | 중앙:Φ9.52 T0.65 L136.0
②시트간스펙충돌,MJU65626704,중앙,,,,,,중앙:Φ9.52 T0.65 L148.0 | 중앙:Φ9.52 T0.65 L157.0
②시트간스펙충돌,MJU65626705,중앙,,,,,,중앙:Φ9.52 T0.65 L63.0 | 중앙:Φ9.52 T0.65 L64.0
②시트간스펙충돌,MJU64226602,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L88.0 | 이젠터:Φ9.52 T0.65 L89.0 | 이젠터:Φ9.52 T0.65 L89.0 | 이젠터:Φ9.52 T0.65 L89.0
②시트간스펙충돌,MJU63406917,중앙/케이비,,,,,,중앙:Φ6.35 T0.65 L216.0 | 케이비:Φ6.35 T0.65 L215.0
②시트간스펙충돌,MJU63057005,중앙,,,,,,중앙:Φ6.35 T0.65 L193.0 | 중앙:Φ6.35 T0.65 L196.0
②시트간스펙충돌,MJU64093709,명진/중앙,,,,,,중앙:Φ4.76 T0.65 L374.0 | 명진:Φ4.76 T0.65 L372.0
②시트간스펙충돌,MJU66870601,이젠터/중앙/케이비,,,,,,중앙:Φ9.52 T0.65 L420.0 | 이젠터:Φ9.52 T0.65 L428.0 | 케이비:Φ9.52 T0.65 L425.0
②시트간스펙충돌,MJU64226610,중앙,,,,,,중앙:Φ9.52 T0.65 L106.0 | 중앙:Φ9.52 T0.65 L107.0
②시트간스펙충돌,MJU63669511,중앙,,,,,,중앙:Φ9.52 T0.65 L137.0 | 중앙:Φ9.52 T0.65 L137.0 | 중앙:Φ9.52 T0.55 L137.0
②시트간스펙충돌,MJU63669606,중앙,,,,,,중앙:Φ9.52 T0.65 L88.0 | 중앙:Φ9.52 T0.65 L88.0 | 중앙:Φ9.52 T0.55 L88.0
②시트간스펙충돌,MJU63687708,중앙,,,,,,중앙:Φ9.52 T0.65 L161.0 | 중앙:Φ9.52 T0.65 L161.0 | 중앙:Φ9.52 T0.55 L161.0
②시트간스펙충돌,MJU63156703,중앙/케이비,,,,,,중앙:Φ9.52 T0.65 L315.0 | 케이비:Φ9.52 T0.65 L317.0
②시트간스펙충돌,MJU63209804,중앙/케이비,,,,,,중앙:Φ12.7 T0.75 L711.0 | 케이비:Φ12.7 T0.75 L718.0
②시트간스펙충돌,MJU66874101,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L426.0 | 이젠터:Φ9.52 T0.65 L433.0
②시트간스펙충돌,MJU66479501,썬텍/중앙,,,,,,중앙:Φ9.52 T0.65 L205.0 | 중앙:Φ9.52 T0.65 L203.0 | 썬텍:Φ9.52 T0.65 L203.0 | 썬텍:Φ9.52 T0.65 L203.0 | 썬텍:Φ9.52 T0.65 L203.0
②시트간스펙충돌,MJU66479701,썬텍/중앙,,,,,,중앙:Φ9.52 T0.65 L170.0 | 썬텍:Φ9.52 T0.65 L171.0
②시트간스펙충돌,MJU65846915,이젠터/중앙,,,,,,중앙:Φ9.52 T0.65 L110.0 | 이젠터:Φ9.52 T0.65 L111.0 | 이젠터:Φ9.52 T0.65 L112.0
②시트간스펙충돌,MJU66479401,썬텍/중앙,,,,,,중앙:Φ9.52 T0.65 L273.0 | 썬텍:Φ9.52 T0.65 L268.0 | 썬텍:Φ9.52 T0.65 L267.0 | 썬텍:Φ9.52 T0.65 L268.0
②시트간스펙충돌,MJU66479601,썬텍/중앙,,,,,,중앙:Φ9.52 T0.65 L115.0 | 썬텍:Φ9.52 T0.65 L114.0 | 썬텍:Φ9.52 T0.65 L114.0 | 썬텍:Φ9.52 T0.65 L114.0
②시트간스펙충돌,MJU64429227,중앙,,,,,,중앙:Φ5.0 T0.65 L467.0 | 중앙:Φ5.0 T0.65 L167.0
②시트간스펙충돌,MJU62614301,중앙,,,,,,중앙:Φ6.35 T0.65 L400.0 | 중앙:Φ6.35 T0.65 L402.0 | 중앙:Φ6.35 T0.65 L401.0
②시트간스펙충돌,MJU66936607,중앙,,,,,,중앙:Φ6.35 T0.65 L244.0 | 중앙:Φ9.52 T0.65 L143.0 | 중앙:Φ9.52 T0.65 L164.0 | 중앙:Φ9.52 T0.55 L143.0 | 중앙:Φ9.52 T0.55 L164.0
②시트간스펙충돌,MJU61949501,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L287.0 | 케이비:Φ5.0 T0.65 L289.0
②시트간스펙충돌,MJU61949502,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L296.0 | 케이비:Φ5.0 T0.65 L301.0
②시트간스펙충돌,MJU66968101,중앙,,,,,,중앙:Φ6.35 T0.65 L195.0 | 중앙:Φ6.35 T0.365 L195.0 | 중앙:Φ6.35 T0.65 L195.0
②시트간스펙충돌,MJU66965301,중앙,,,,,,중앙:Φ9.52 T0.65 L338.0 | 중앙:Φ9.52 T0.65 L338.0 | 중앙:Φ9.52 T0.65 L338.0 | 중앙:Φ9.52 T0.55 L338.0
②시트간스펙충돌,MJU64671114,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L107.0 | 케이비:Φ9.52 T0.55 L109.0
②시트간스펙충돌,MJU64671115,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L153.0 | 케이비:Φ9.52 T0.55 L144.0
②시트간스펙충돌,MJU64671116,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L198.0 | 케이비:Φ9.52 T0.55 L262.0
②시트간스펙충돌,MJU64671117,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L292.0 | 케이비:Φ9.52 T0.55 L367.0 | 케이비:Φ9.52 T0.55 L289.0
②시트간스펙충돌,MJU64671118,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L305.0 | 케이비:Φ9.52 T0.55 L406.0 | 케이비:Φ9.52 T0.55 L367.0
②시트간스펙충돌,MJU66571310,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L347.0 | 케이비:Φ9.52 T0.55 L503.0
②시트간스펙충돌,MJU66571311,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L446.0 | 케이비:Φ9.52 T0.55 L219.0
②시트간스펙충돌,MJU64329103,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L110.0 | 케이비:Φ5.0 T0.65 L112.0
②시트간스펙충돌,MJU64329104,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L111.0 | 케이비:Φ5.0 T0.65 L116.0
②시트간스펙충돌,MJU64329105,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L114.0 | 케이비:Φ5.0 T0.65 L120.0
②시트간스펙충돌,MJU64329106,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L119.0 | 케이비:Φ5.0 T0.65 L126.0
②시트간스펙충돌,MJU64329109,중앙/케이비,,,,,,중앙:Φ5.0 T0.65 L109.0 | 케이비:Φ5.0 T0.65 L113.0
②시트간스펙충돌,5210A30050Y,중앙/케이비,,,,,,중앙:Φ7.94 T0.65 L54.0 | 케이비:Φ7.94 T0.65 L53.0
②시트간스펙충돌,MJU64856607,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L288.0 | 이젠터:Φ6.35 T0.65 L290.0
②시트간스펙충돌,MJU64856608,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L288.0 | 이젠터:Φ6.35 T0.65 L290.0
②시트간스펙충돌,MJU64856609,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L162.0 | 이젠터:Φ6.35 T0.65 L164.0
②시트간스펙충돌,MJU64856610,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L246.0 | 이젠터:Φ6.35 T0.65 L248.0
②시트간스펙충돌,MJU64856611,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L246.0 | 이젠터:Φ6.35 T0.65 L248.0
②시트간스펙충돌,MJU64856612,이젠터/중앙,,,,,,중앙:Φ6.35 T0.65 L162.0 | 이젠터:Φ6.35 T0.65 L164.0
②시트간스펙충돌,MJU66502909,중앙/케이비,,,,,,중앙:Φ9.52 T0.55 L423.0 | 케이비:Φ9.52 T0.55 L482.0
②시트간스펙충돌,MJU63669541,중앙,,,,,,중앙:Φ9.52 T0.55 L141.0 | 중앙:Φ9.52 T0.55 L114.0
②시트간스펙충돌,MJU63652002,이젠터,,,,,,이젠터:Φ15.88 T0.95 L363.0 | 이젠터:Φ15.88 T0.95 L367.0
②시트간스펙충돌,MJU63651901,이젠터,,,,,,이젠터:Φ12.7 T0.75 L107.0 | 이젠터:Φ12.7 T0.75 L109.0 | 이젠터:Φ12.7 T0.75 L109.0
②시트간스펙충돌,MJU62672401,이젠터,,,,,,이젠터:Φ7.0 T0.65 L57.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L57.0 | 이젠터:Φ7.0 T0.65 L57.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L58.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L59.0 | 이젠터:Φ7.0 T0.65 L57.0 | 이젠터:Φ7.0 T0.65 L57.0 | 이젠터:Φ7.0 T0.65 L59.0
②시트간스펙충돌,5210A20706W,이젠터,,,,,,이젠터:Φ6.35 T0.65 L167.0 | 이젠터:Φ6.35 T0.65 L169.0
②시트간스펙충돌,5210A20706V,이젠터,,,,,,이젠터:Φ6.35 T0.65 L167.0 | 이젠터:Φ6.35 T0.65 L169.0
②시트간스펙충돌,5210A20706X,이젠터,,,,,,이젠터:Φ6.35 T0.65 L214.0 | 이젠터:Φ6.35 T0.65 L216.0
②시트간스펙충돌,MJU41838723,이젠터,,,,,,이젠터:Φ15.88 T0.95 L154.0 | 이젠터:Φ15.88 T0.95 L154.0 | 이젠터:Φ15.88 T0.95 L156.0
②시트간스펙충돌,4H00049,이젠터,,,,,,이젠터:Φ6.35 T0.7 L112.0 | 이젠터:Φ6.35 T0.7 L114.0 | 이젠터:Φ6.35 T0.7 L112.0
②시트간스펙충돌,MJU62837201,이젠터,,,,,,이젠터:Φ15.88 T0.95 L535.0 | 이젠터:Φ15.88 T0.95 L588.0
②시트간스펙충돌,MJU62837001,이젠터,,,,,,이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ9.52 T0.65 L53.0 | 이젠터:Φ7.94 T0.65 L610.0
②시트간스펙충돌,MJU62914601,이젠터,,,,,,이젠터:Φ9.52 T0.65 L432.0 | 이젠터:Φ9.52 T0.65 L439.0
②시트간스펙충돌,MJU62837202,이젠터,,,,,,이젠터:Φ15.88 T0.95 L547.0 | 이젠터:Φ15.88 T0.95 L547.0 | 이젠터:Φ15.88 T0.95 L551.0
②시트간스펙충돌,MJU62914602,이젠터,,,,,,이젠터:Φ9.52 T0.65 L349.0 | 이젠터:Φ9.52 T0.65 L349.0 | 이젠터:Φ9.52 T0.65 L362.0
②시트간스펙충돌,MJU47584903,이젠터,,,,,,이젠터:Φ15.88 T0.95 L202.0 | 이젠터:Φ15.88 T0.95 L204.0
