시트,부품,역할,관측수,geom_kg,원소재min,원소재max,가공비,치수일관,geom목록
미래정밀 (2),MJU61949303,제작동관,1,0.0099,75,75,45,True,[0.0099]
미래정밀 (2),MJU61949304,제작동관,1,0.0201,152,152,88,True,[0.0201]
미래정밀 (2),MJU61958401,사급부품,1,0.0,0,0,1099,True,[]
미래정밀 (2),MJU61972902,제작동관,1,0.0075,58,58,46,True,[0.0075]
미래정밀 (2),MJU62028301,제작동관,1,0.0136,105,105,86,True,[0.0136]
미래정밀 (2),MJU62028802,제작동관,1,0.0086,66,66,49,True,[0.0086]
미래정밀 (2),MJU62072902,제작동관,1,0.015,115,115,85,True,[0.015]
미래정밀 (2),MJU62072903,제작동관,1,0.015,115,115,85,True,[0.015]
미래정밀 (2),MJU62079502,제작동관,1,0.0759,923,923,28,True,[0.0759]
미래정밀 (2),MJU62079601,제작동관,1,0.0167,205,205,6,True,[0.0167]
미래정밀 (2),MJU62079602,제작동관,1,0.0133,164,164,5,True,[0.0133]
미래정밀 (2),MJU62079603,제작동관,1,0.015,185,185,6,True,[0.015]
미래정밀 (2),MJU62079604,제작동관,1,0.0117,144,144,4,True,[0.0117]
미래정밀 (2),MJU62085201,제작동관,1,0.0252,306,306,9,True,[0.0252]
미래정밀 (2),MJU62085202,제작동관,1,0.0202,246,246,7,True,[0.0202]
미래정밀 (2),MJU62267001,제작동관,1,0.0364,276,276,93,True,[0.0364]
미래정밀 (2),MJU62267101,제작동관,1,0.0552,418,418,106,True,[0.0552]
미래정밀 (2),MJU62267201,제작동관,1,0.0253,191,191,85,True,[0.0253]
미래정밀 (2),MJU62267501,제작동관,6,0.0058,45,116,38,True,[0.0058]
미래정밀 (2),MJU62267502,제작동관,2,0.0214,165,165,83,True,[0.0214]
미래정밀 (2),MJU62267504,제작동관,1,0.029,224,224,88,True,[0.029]
미래정밀 (2),MJU62267505,제작동관,1,0.0264,204,204,86,True,[0.0264]
미래정밀 (2),MJU62267701,제작동관,1,0.0083,64,64,39,True,[0.0083]
미래정밀 (2),MJU62360301,제작동관,1,0.0293,232,232,73,True,[0.0293]
미래정밀 (2),MJU62360401,제작동관,1,0.0293,232,232,73,True,[0.0293]
미래정밀 (2),MJU62360501,제작동관,1,0.0293,232,232,73,True,[0.0293]
미래정밀 (2),MJU62360601,제작동관,1,0.0299,237,237,73,True,[0.0299]
미래정밀 (2),MJU62366601,사급부품/제작동관,2,0.2048,2190,4096,553,True,[0.2048]
미래정밀 (2),MJU62366603,사급부품/제작동관,2,0.2044,2436,4088,462,True,[0.2044]
미래정밀 (2),MJU62371104,제작동관,2,0.0745,415,562,95,False,"[0.055, 0.0745]"
미래정밀 (2),MJU62371701,사급부품/제작동관,2,0.2574,3210,5148,675,True,[0.2574]
미래정밀 (2),MJU62371703,사급부품,1,0.0,4244,4244,0,True,[]
미래정밀 (2),MJU62392001,제작동관,2,0.0152,117,117,62,True,[0.0152]
미래정밀 (2),MJU62392101,사급부품/제작동관,2,0.1669,1260,1804,224,True,[0.1669]
미래정밀 (2),MJU62392701,제작동관,1,0.0453,347,347,63,True,[0.0453]
미래정밀 (2),MJU62393501,제작동관,1,0.029,231,231,73,True,[0.029]
미래정밀 (2),MJU62393601,제작동관,1,0.0293,233,233,73,True,[0.0293]
미래정밀 (2),MJU62394001,제작동관,1,0.0379,301,301,79,True,[0.0379]
미래정밀 (2),MJU62394101,제작동관,1,0.0379,301,301,79,True,[0.0379]
미래정밀 (2),MJU62394201,제작동관,1,0.0379,301,301,79,True,[0.0379]
미래정밀 (2),MJU62394301,제작동관,1,0.0371,294,294,78,True,[0.0371]
미래정밀 (2),MJU62394401,제작동관,1,0.0371,294,294,78,True,[0.0371]
미래정밀 (2),MJU62394501,제작동관,1,0.0371,294,294,78,True,[0.0371]
미래정밀 (2),MJU62394601,제작동관,1,0.0381,303,303,79,True,[0.0381]
미래정밀 (2),MJU62394701,제작동관,1,0.0371,294,294,78,True,[0.0371]
미래정밀 (2),MJU62394801,제작동관,1,0.0371,294,294,78,True,[0.0371]
미래정밀 (2),MJU62394901,제작동관,1,0.0379,301,301,79,True,[0.0379]
미래정밀 (2),MJU62395001,제작동관,1,0.0361,287,287,78,True,[0.0361]
미래정밀 (2),MJU62395101,제작동관,1,0.0379,301,301,79,True,[0.0379]
미래정밀 (2),MJU62490101,제작동관,1,0.0501,397,397,88,True,[0.0501]
미래정밀 (2),MJU62490201,제작동관,1,0.0511,406,406,88,True,[0.0511]
미래정밀 (2),MJU62490301,제작동관,1,0.0504,400,400,88,True,[0.0504]
미래정밀 (2),MJU62490401,제작동관,1,0.0505,401,401,88,True,[0.0505]
미래정밀 (2),MJU62671904,제작동관,1,0.0755,571,571,124,True,[0.0755]
미래정밀 (2),MJU62671905,제작동관,1,0.068,514,514,119,True,[0.068]
미래정밀 (2),MJU62671906,제작동관,1,0.102,771,771,159,True,[0.102]
미래정밀 (2),MJU62672406,제작동관,2,0.0071,54,54,56,True,[0.0071]
미래정밀 (2),MJU62672407,제작동관,2,0.0131,101,101,75,True,[0.0131]
미래정밀 (2),MJU62732605,제작동관,1,0.0144,110,110,65,True,[0.0144]
미래정밀 (2),MJU62793401,제작동관,1,0.0093,72,72,49,True,[0.0093]
미래정밀 (2),MJU62811801,제작동관,1,0.1083,818,818,147,True,[0.1083]
미래정밀 (2),MJU62823103,사급부품,2,0.0,690,690,0,True,[]
미래정밀 (2),MJU62834701,제작동관,1,0.0048,37,37,46,True,[0.0048]
미래정밀 (2),MJU62843702,제작동관,1,0.054,417,417,111,True,[0.054]
미래정밀 (2),MJU62843801,제작동관,1,0.1265,958,958,146,True,[0.1265]
미래정밀 (2),MJU62843803,제작동관,1,0.1959,1481,1481,160,True,[0.1959]
미래정밀 (2),MJU62866303,제작동관,1,0.1062,814,814,112,True,[0.1062]
미래정밀 (2),MJU62907916,제작동관,2,0.0105,80,80,61,True,[0.0105]
미래정밀 (2),MJU62907937,제작동관,1,0.0088,68,68,57,True,[0.0088]
미래정밀 (2),MJU62915001,제작동관,1,0.0255,192,192,56,True,[0.0255]
미래정밀 (2),MJU62915002,제작동관,1,0.0685,517,517,105,True,[0.0685]
미래정밀 (2),MJU62919025,제작동관,1,0.0068,52,52,36,True,[0.0068]
미래정밀 (2),MJU62947901,제작동관,1,0.0123,94,94,82,True,[0.0123]
미래정밀 (2),MJU62970702,제작동관,1,0.0604,457,457,139,True,[0.0604]
미래정밀 (2),MJU62981406,제작동관,1,0.1581,1197,1197,171,True,[0.1581]
미래정밀 (2),MJU62993705,제작동관,1,0.0138,106,106,50,True,[0.0138]
미래정밀 (2),MJU62993710,제작동관,1,0.0177,137,137,70,True,[0.0177]
미래정밀 (2),MJU62993711,제작동관,1,0.0242,187,187,91,True,[0.0242]
미래정밀 (2),MJU63000101,제작동관,6,0.0038,30,30,34,True,[0.0038]
미래정밀 (2),MJU63001001,제작동관,1,0.1418,1071,1071,138,True,[0.1418]
미래정밀 (2),MJU63001002,사급부품/제작동관,10,0.1626,1227,1684,177,True,[0.1626]
미래정밀 (2),MJU63001003,사급부품/제작동관,6,0.1626,0,1488,213,True,[0.1626]
미래정밀 (2),MJU63001004,제작동관,1,0.1805,1362,1362,192,True,[0.1805]
미래정밀 (2),MJU63004212,제작동관,1,0.2948,2226,2226,230,True,[0.2948]
미래정밀 (2),MJU63009601,제작동관,1,0.0303,229,229,38,True,[0.0303]
미래정밀 (2),MJU63037001,제작동관,1,0.0249,188,188,77,True,[0.0249]
미래정밀 (2),MJU63060001,제작동관,1,0.0807,611,611,132,True,[0.0807]
미래정밀 (2),MJU63060002,제작동관,1,0.0784,594,594,128,True,[0.0784]
미래정밀 (2),MJU63076601,제작동관,1,0.0316,239,239,66,True,[0.0316]
미래정밀 (2),MJU63076701,제작동관,1,0.011,85,85,49,True,[0.011]
미래정밀 (2),MJU63076702,제작동관,1,0.017,129,129,63,True,[0.017]
미래정밀 (2),MJU63076801,제작동관,1,0.0189,145,145,54,True,[0.0189]
미래정밀 (2),MJU63076802,제작동관,1,0.03,227,227,57,True,[0.03]
미래정밀 (2),MJU63088211,제작동관,1,0.035,265,265,99,True,[0.035]
미래정밀 (2),MJU63088212,제작동관,1,0.0558,430,430,145,True,[0.0558]
미래정밀 (2),MJU63125203,제작동관,1,0.0337,255,255,83,True,[0.0337]
미래정밀 (2),MJU63208004,제작동관,1,0.0456,344,344,89,True,[0.0456]
미래정밀 (2),MJU63208005,제작동관,1,0.0451,341,341,86,True,[0.0451]
미래정밀 (2),MJU63208101,제작동관,1,0.0199,154,154,105,True,[0.0199]
미래정밀 (2),MJU63208102,제작동관,1,0.0114,88,88,65,True,[0.0114]
미래정밀 (2),MJU63208104,제작동관,1,0.0106,81,81,48,True,[0.0106]
미래정밀 (2),MJU63208105,제작동관,1,0.016,123,123,66,True,[0.016]
미래정밀 (2),MJU63208106,제작동관,1,0.0125,97,97,83,True,[0.0125]
미래정밀 (2),MJU63215901,제작동관,1,0.0152,117,117,54,True,[0.0152]
미래정밀 (2),MJU63215902,제작동관,1,0.026,200,200,73,True,[0.026]
미래정밀 (2),MJU63287701,제작동관,1,0.0218,167,167,90,True,[0.0218]
미래정밀 (2),MJU63294810,사급부품,1,0.0,1358,1358,0,True,[]
미래정밀 (2),MJU63357501,제작동관,1,0.0094,71,71,48,True,[0.0094]
미래정밀 (2),MJU63366805,사급부품,1,0.0,618,618,0,True,[]
미래정밀 (2),MJU63406904,제작동관,1,0.2276,1721,1721,299,True,[0.2276]
미래정밀 (2),MJU63406917,제작동관,2,0.022,439,439,110,True,[0.022]
미래정밀 (2),MJU63408302,제작동관,1,0.0177,137,137,72,True,[0.0177]
미래정밀 (2),MJU63429401,제작동관,2,0.0133,267,267,96,True,[0.0133]
미래정밀 (2),MJU63429402,제작동관,2,0.0115,230,230,93,True,[0.0115]
미래정밀 (2),MJU63429403,제작동관,2,0.0107,213,213,75,True,[0.0107]
미래정밀 (2),MJU63429404,제작동관,2,0.0115,230,230,93,True,[0.0115]
미래정밀 (2),MJU63429405,제작동관,2,0.0133,267,267,96,True,[0.0133]
미래정밀 (2),MJU63429502,사급부품,1,0.0,2308,2308,0,True,[]
미래정밀 (2),MJU63431001,제작동관,1,0.012,91,91,54,True,[0.012]
미래정밀 (2),MJU63431101,제작동관,1,0.0178,135,135,57,True,[0.0178]
미래정밀 (2),MJU63436902,제작동관,1,0.1165,898,898,156,True,[0.1165]
미래정밀 (2),MJU63467003,제작동관,1,0.1012,767,767,169,True,[0.1012]
미래정밀 (2),MJU63467004,제작동관,1,0.0296,225,225,63,True,[0.0296]
미래정밀 (2),MJU63467006,제작동관,1,0.0784,594,594,137,True,[0.0784]
미래정밀 (2),MJU63470904,제작동관,2,0.1223,923,923,156,True,[0.1223]
미래정밀 (2),MJU63478301,제작동관,1,0.1633,1233,1233,226,True,[0.1633]
미래정밀 (2),MJU63478401,제작동관,1,0.0682,516,516,142,True,[0.0682]
미래정밀 (2),MJU63479301,제작동관,1,0.0932,715,715,137,True,[0.0932]
미래정밀 (2),MJU63494201,제작동관,1,0.0526,397,397,51,True,[0.0526]
미래정밀 (2),MJU63494301,제작동관,1,0.0931,704,704,84,True,[0.0931]
미래정밀 (2),MJU63494302,제작동관,1,0.1004,758,758,86,True,[0.1004]
미래정밀 (2),MJU63501403,제작동관,1,0.1048,791,791,132,True,[0.1048]
미래정밀 (2),MJU63512506,사급부품,2,0.0,809,809,0,True,[]
미래정밀 (2),MJU63514201,제작동관,1,0.0587,443,443,108,True,[0.0587]
미래정밀 (2),MJU63548417,제작동관,2,0.0154,122,122,88,True,[0.0154]
미래정밀 (2),MJU63548418,제작동관,2,0.0227,180,180,110,True,[0.0227]
미래정밀 (2),MJU63548419,제작동관,2,0.0231,184,184,110,True,[0.0231]
미래정밀 (2),MJU63616702,제작동관,1,0.0431,325,325,148,True,[0.0431]
미래정밀 (2),MJU63650903,제작동관,2,0.0068,135,135,52,True,[0.0068]
미래정밀 (2),MJU63650904,제작동관,1,0.0203,405,405,137,True,[0.0203]
미래정밀 (2),MJU63650908,제작동관,1,0.1918,1450,1450,234,True,[0.1918]
미래정밀 (2),MJU63650909,제작동관,1,0.1652,1249,1249,184,True,[0.1652]
미래정밀 (2),MJU63650911,제작동관,1,0.4335,3272,3272,437,True,[0.4335]
미래정밀 (2),MJU63669501,제작동관,1,0.0099,76,76,81,True,[0.0099]
미래정밀 (2),MJU63669502,제작동관,1,0.0122,93,93,76,True,[0.0122]
미래정밀 (2),MJU63669505,제작동관,1,0.0254,193,193,85,True,[0.0254]
미래정밀 (2),MJU63669506,제작동관,1,0.024,182,182,84,True,[0.024]
미래정밀 (2),MJU63669508,제작동관,1,0.0254,193,193,85,True,[0.0254]
미래정밀 (2),MJU63669512,제작동관,2,0.023,174,174,84,True,[0.023]
미래정밀 (2),MJU63669601,제작동관,2,0.0062,48,48,62,True,[0.0062]
미래정밀 (2),MJU63687701,제작동관,1,0.0099,76,76,81,True,[0.0099]
미래정밀 (2),MJU63687703,제작동관,1,0.0153,117,117,85,True,[0.0153]
미래정밀 (2),MJU63706401,제작동관,1,0.0196,150,150,77,True,[0.0196]
미래정밀 (2),MJU63706901,제작동관,1,0.7263,14526,14526,1255,True,[0.7263]
미래정밀 (2),MJU63707001,제작동관,1,0.0183,141,141,68,True,[0.0183]
미래정밀 (2),MJU63707101,제작동관,1,0.0243,184,184,89,True,[0.0243]
미래정밀 (2),MJU63711305,제작동관,1,0.01,77,77,65,True,[0.01]
미래정밀 (2),MJU63751001,제작동관,1,0.0164,124,124,52,True,[0.0164]
미래정밀 (2),MJU63787901,제작동관,1,0.0857,647,647,146,True,[0.0857]
미래정밀 (2),MJU63788101,사급부품/제작동관,2,0.1147,866,1131,166,True,[0.1147]
미래정밀 (2),MJU63788601,제작동관,1,0.0462,350,350,85,True,[0.0462]
미래정밀 (2),MJU63868577,제작동관,1,0.0361,722,722,160,True,[0.0361]
미래정밀 (2),MJU64047701,제작동관,1,0.0214,164,164,72,True,[0.0214]
미래정밀 (2),MJU64047801,제작동관,1,0.0214,164,164,72,True,[0.0214]
미래정밀 (2),MJU64047901,제작동관,1,0.0137,105,105,38,True,[0.0137]
미래정밀 (2),MJU64048001,사급부품,1,0.0,600,600,0,True,[]
미래정밀 (2),MJU64048402,제작동관,1,0.016,123,123,98,True,[0.016]
미래정밀 (2),MJU64067401,제작동관,1,0.0483,965,965,168,True,[0.0483]
미래정밀 (2),MJU64067501,제작동관,1,0.0097,195,195,76,True,[0.0097]
미래정밀 (2),MJU64086301,제작동관,1,0.146,1104,1104,175,True,[0.146]
미래정밀 (2),MJU64086401,제작동관,1,0.068,514,514,121,True,[0.068]
미래정밀 (2),MJU64086601,제작동관,1,0.0556,421,421,110,True,[0.0556]
미래정밀 (2),MJU64091101,제작동관,1,0.0131,262,262,79,True,[0.0131]
미래정밀 (2),MJU64091102,제작동관,1,0.0147,294,294,98,True,[0.0147]
미래정밀 (2),MJU64091103,제작동관,1,0.0067,134,134,52,True,[0.0067]
미래정밀 (2),MJU64091104,제작동관,1,0.0147,294,294,98,True,[0.0147]
미래정밀 (2),MJU64095103,제작동관,1,0.0287,217,217,60,True,[0.0287]
미래정밀 (2),MJU64211601,제작동관,1,0.0635,487,487,52,True,[0.0635]
미래정밀 (2),MJU64211611,제작동관,1,0.0635,487,487,76,True,[0.0635]
미래정밀 (2),MJU64287701,제작동관,1,0.1736,1315,1315,170,True,[0.1736]
미래정밀 (2),MJU64327301,제작동관,1,0.0427,329,329,98,True,[0.0427]
미래정밀 (2),MJU64327401,제작동관,1,0.119,902,902,220,True,[0.119]
미래정밀 (2),MJU64327503,제작동관,1,0.0739,559,559,188,True,[0.0739]
미래정밀 (2),MJU64328315,제작동관,1,0.1208,915,915,192,True,[0.1208]
미래정밀 (2),MJU64370101,제작동관,2,0.0134,103,103,50,True,[0.0134]
미래정밀 (2),MJU64386201,제작동관,1,0.0478,368,368,101,True,[0.0478]
미래정밀 (2),MJU64386301,제작동관,1,0.0157,119,119,42,True,[0.0157]
미래정밀 (2),MJU64386401,제작동관,1,0.0382,290,290,128,True,[0.0382]
미래정밀 (2),MJU64406301,제작동관,1,0.0157,313,313,100,True,[0.0157]
미래정밀 (2),MJU64406302,제작동관,1,0.0151,301,301,99,True,[0.0151]
미래정밀 (2),MJU64406303,제작동관,1,0.0186,371,371,105,True,[0.0186]
미래정밀 (2),MJU64406304,제작동관,1,0.0198,397,397,107,True,[0.0198]
미래정밀 (2),MJU64406401,제작동관,1,0.0124,248,248,95,True,[0.0124]
미래정밀 (2),MJU64406402,제작동관,1,0.0125,250,250,95,True,[0.0125]
미래정밀 (2),MJU64406403,제작동관,1,0.0126,253,253,95,True,[0.0126]
미래정밀 (2),MJU64406404,제작동관,1,0.0132,264,264,96,True,[0.0132]
미래정밀 (2),MJU64408024,제작동관,1,0.0901,681,681,120,True,[0.0901]
미래정밀 (2),MJU64427301,제작동관,1,0.055,415,415,98,True,[0.055]
미래정밀 (2),MJU64431901,제작동관,1,0.0159,126,126,95,True,[0.0159]
미래정밀 (2),MJU64431902,제작동관,1,0.0235,187,187,97,True,[0.0235]
미래정밀 (2),MJU64431903,제작동관,1,0.0222,176,176,97,True,[0.0222]
미래정밀 (2),MJU64431904,제작동관,1,0.0082,65,65,53,True,[0.0082]
미래정밀 (2),MJU64431905,제작동관,1,0.0044,35,35,36,True,[0.0044]
미래정밀 (2),MJU64433003,사급부품,27,0.0,405,405,0,True,[]
미래정밀 (2),MJU64449912,제작동관,1,0.1383,1066,1066,166,True,[0.1383]
미래정밀 (2),MJU64449913,제작동관,1,0.0536,405,405,88,True,[0.0536]
미래정밀 (2),MJU64463003,사급부품,1,0.0,405,405,0,True,[]
미래정밀 (2),MJU64466501,제작동관,2,0.0068,52,53,45,False,"[0.0068, 0.007]"
미래정밀 (2),MJU64486201,사급부품,1,0.0,340,340,0,True,[]
미래정밀 (2),MJU64526501,제작동관,1,0.0115,91,91,69,True,[0.0115]
미래정밀 (2),MJU64669307,제작동관,1,0.0211,159,159,67,True,[0.0211]
미래정밀 (2),MJU64687901,제작동관,1,0.1315,993,993,162,True,[0.1315]
미래정밀 (2),MJU64706601,제작동관,1,0.0164,124,124,43,True,[0.0164]
미래정밀 (2),MJU64706601-1,제작동관,1,0.0166,126,126,50,True,[0.0166]
미래정밀 (2),MJU64707001,제작동관,1,0.0146,110,110,34,True,[0.0146]
미래정밀 (2),MJU64707501,제작동관,1,0.0074,56,56,40,True,[0.0074]
미래정밀 (2),MJU64707502,제작동관,2,0.0107,81,81,37,True,[0.0107]
미래정밀 (2),MJU64707506,제작동관,1,0.0145,111,111,54,True,[0.0145]
미래정밀 (2),MJU64707508,제작동관,2,0.0121,91,92,47,False,"[0.012, 0.0121]"
미래정밀 (2),MJU64711801,제작동관,1,0.1611,1218,1218,124,True,[0.1611]
미래정밀 (2),MJU64711901,제작동관,1,0.0144,109,109,52,True,[0.0144]
미래정밀 (2),MJU64712001,제작동관,1,0.0662,502,502,98,True,[0.0662]
미래정밀 (2),MJU64712101,제작동관,1,0.036,272,272,90,True,[0.036]
미래정밀 (2),MJU64712301,제작동관,1,0.0266,204,204,98,True,[0.0266]
미래정밀 (2),MJU64727001,제작동관,1,0.0425,326,326,105,True,[0.0425]
미래정밀 (2),MJU64727002,제작동관,1,0.0421,323,323,105,True,[0.0421]
미래정밀 (2),MJU64727101,제작동관,1,0.0489,375,375,127,True,[0.0489]
미래정밀 (2),MJU64727102,제작동관,1,0.0484,371,371,127,True,[0.0484]
미래정밀 (2),MJU64727201,제작동관,1,0.0557,427,427,140,True,[0.0557]
미래정밀 (2),MJU64727202,제작동관,1,0.0553,424,424,139,True,[0.0553]
미래정밀 (2),MJU64727501,제작동관,1,0.0287,228,228,86,True,[0.0287]
미래정밀 (2),MJU64727601,제작동관,1,0.0486,386,386,312,True,[0.0486]
미래정밀 (2),MJU64727602,제작동관,1,0.0486,386,386,312,True,[0.0486]
미래정밀 (2),MJU64727701,제작동관,1,0.0704,559,559,443,True,[0.0704]
미래정밀 (2),MJU64727702,제작동관,1,0.0688,546,546,442,True,[0.0688]
미래정밀 (2),MJU64727801,제작동관,1,0.0931,740,740,468,True,[0.0931]
미래정밀 (2),MJU64727802,제작동관,1,0.0922,732,732,467,True,[0.0922]
미래정밀 (2),MJU64727901,제작동관,1,0.1194,948,948,610,True,[0.1194]
미래정밀 (2),MJU64727902,제작동관,1,0.1178,936,936,609,True,[0.1178]
미래정밀 (2),MJU64728001,제작동관,1,0.1231,977,977,497,True,[0.1231]
미래정밀 (2),MJU64728002,제작동관,1,0.1212,962,962,496,True,[0.1212]
미래정밀 (2),MJU64728101,제작동관,1,0.1448,1150,1150,744,True,[0.1448]
미래정밀 (2),MJU64728102,제작동관,1,0.1448,1150,1150,744,True,[0.1448]
미래정밀 (2),MJU64729901,제작동관,1,0.0291,224,224,79,True,[0.0291]
미래정밀 (2),MJU64750502,제작동관,1,0.1339,1011,1011,84,True,[0.1339]
미래정밀 (2),MJU64750503,제작동관,1,0.1311,990,990,87,True,[0.1311]
미래정밀 (2),MJU64750504,제작동관,1,0.1251,944,944,141,True,[0.1251]
미래정밀 (2),MJU64766109,제작동관,1,0.0105,80,80,58,True,[0.0105]
미래정밀 (2),MJU64766110,제작동관,1,0.0168,128,128,80,True,[0.0168]
미래정밀 (2),MJU64768602,제작동관,1,0.1027,777,777,108,True,[0.1027]
미래정밀 (2),MJU64770701,제작동관,1,0.0106,81,81,73,True,[0.0106]
미래정밀 (2),MJU64770702,제작동관,1,0.0109,84,84,73,True,[0.0109]
미래정밀 (2),MJU64770703,제작동관,1,0.0111,85,85,73,True,[0.0111]
