업체시트,Assy,원소재,사급부품,용접봉,가공비,동소요kg,판가,기존가확정,참조,부품수,flags
이젠터 (2),AJR77202404,954,0,0,178,0.1261,1131,0,,1,
이젠터 (2),AJR77202407,1313,0,0,202,0.1022,1515,0,,1,
이젠터 (2),AJR77202901,234,0,0,187,0.0305,419,0,,3,
이젠터 (2),AJR77222902,1,0,0,194,0.011,194,0,,2,
이젠터 (2),AJR77222905,1430,3044,97,943,0.1888,5511,0,,7,
이젠터 (2),AJR77224501SER,1944,42635,169,1409,0.2568,46154,0,,14,
이젠터 (2),AJR77224508,531,0,0,190,0.0701,721,0,,1,
이젠터 (2),AJR772245SER,74,0,0,50,0.0097,123,0,,1,
이젠터 (2),MJU47312202,94,0,0,81,0.0125,175,0,,2,
이젠터 (2),MJU63482104,1868,0,0,188,0.1535,2056,0,,2,
이젠터 (2),MJU63620002,1229,0,0,179,0.101,1408,0,,2,
이젠터 (2),S-SUB1,0,16348,0,0,0.0,16348,0,,4,
중앙정밀 (2),5210A25501A,791,0,0,110,0.1045,901,0,,1,
중앙정밀 (2),5210A30050Y,55,0,0,48,0.0072,103,0,,1,
중앙정밀 (2),5211A10134V,587,0,0,189,0.0477,775,0,,3,
중앙정밀 (2),5211A10530B,875,0,0,258,0.092,1131,0,,4,
중앙정밀 (2),5211A10688A,651,0,0,180,0.0529,829,0,,3,
중앙정밀 (2),5211A11023,954,0,0,148,0.0777,1101,0,,2,
중앙정밀 (2),5211A11024A,752,0,0,112,0.0616,863,0,,2,
중앙정밀 (2),5211A11065Q,690,0,0,88,0.0567,777,0,,1,
중앙정밀 (2),5211A11094A,3018,0,0,1610,0.2475,3810,0,,12,
중앙정밀 (2),5211A13303A,3369,0,0,581,0.2756,3946,0,,7,
중앙정밀 (2),5211A13303B,3168,0,0,575,0.2591,3740,0,,7,
중앙정밀 (2),5211A13303C,2363,0,0,414,0.1933,2775,0,,5,
중앙정밀 (2),5211A20031K,45,0,0,36,0.0036,80,0,,1,
중앙정밀 (2),5211A20117G,302,0,0,106,0.0248,406,0,,2,
중앙정밀 (2),5211A20141U,123,0,0,57,0.01,179,0,,1,
중앙정밀 (2),5211A20141Z,56,0,0,43,0.0046,99,0,,1,
중앙정밀 (2),5211A20233K,862,0,0,1004,0.0708,1865,0,,5,
중앙정밀 (2),5211A20297A,739,711,0,297,0.0607,1746,0,,4,
중앙정밀 (2),5211A20297B,492,1733,0,198,0.0405,2423,0,,4,
중앙정밀 (2),5211A20297C,492,2129,0,198,0.0405,2819,0,,4,
중앙정밀 (2),5211A20297D,739,3147,0,297,0.0607,4182,0,,4,
중앙정밀 (2),5211A20297E,1481,1888,0,1303,0.1219,4671,0,,7,
중앙정밀 (2),5211A20297F,2210,4065,0,1635,0.182,7907,0,,7,
중앙정밀 (2),5211A20297G,739,4664,0,890,0.0607,6291,0,,5,
중앙정밀 (2),5211A20297H,739,0,0,890,0.0607,1627,0,,5,
중앙정밀 (2),5211A20297J,1108,3083,0,1232,0.091,5422,0,,5,
중앙정밀 (2),5211A20297K,1851,6015,0,1645,0.1523,9509,0,,7,
중앙정밀 (2),5211A20297L,1231,0,0,1346,0.1012,2577,0,,5,
중앙정밀 (2),5211A20297M,1231,2675,0,1346,0.1012,5252,0,,5,
중앙정밀 (2),5211A20297N,744,3441,0,888,0.0611,5071,0,,6,
중앙정밀 (2),5211A20297P,744,3441,0,888,0.0611,5071,0,,6,
중앙정밀 (2),5211A20297Q,744,3705,0,888,0.0611,5335,0,,6,
중앙정밀 (2),5211A20297R,621,2986,0,774,0.051,4379,0,,6,
중앙정밀 (2),5211A20297S,1725,3659,0,1533,0.1419,6915,0,,7,
중앙정밀 (2),5211A20297T,1481,3029,0,1497,0.1219,6005,0,,7,
중앙정밀 (2),5211A20297U,739,2325,0,890,0.0607,3952,0,,5,
중앙정밀 (2),5211A20297V,1851,5315,0,1645,0.1523,8809,0,,7,
중앙정밀 (2),5211A20297W,616,2165,0,776,0.0506,3556,0,,5,
중앙정밀 (2),5211A20297X,739,7166,0,890,0.0607,8793,0,,5,
중앙정밀 (2),5211A20297Y,985,2989,0,1118,0.0809,5091,0,,5,
중앙정밀 (2),5211A20297Z,739,3992,0,890,0.0607,5619,0,,5,
중앙정밀 (2),5211A20356A,1361,4428,0,1035,0.1118,6822,0,,5,
중앙정밀 (2),5211A20356B,583,1614,0,589,0.0479,2785,0,,5,
중앙정밀 (2),5211A20356C,583,1830,0,589,0.0479,3001,0,,5,
중앙정밀 (2),5211A20356D,1166,711,0,972,0.0958,2848,0,,5,
중앙정밀 (2),5211A20356E,920,3143,0,712,0.0756,4774,0,,5,
중앙정밀 (2),5211A20356F,583,1857,0,589,0.0479,3028,0,,5,
중앙정밀 (2),5211A20356G,583,1941,0,589,0.0479,3112,0,,5,
중앙정밀 (2),5211A20356H,972,2280,0,844,0.0799,4095,0,,5,
중앙정밀 (2),5211A20356J,1166,3441,0,1035,0.0958,5641,0,,5,
중앙정밀 (2),5211A20356K,1166,2763,0,972,0.0958,4900,0,,5,
